date,shock_warning,forward_5d_return
2010-10-19,False,0.2521623037835742
2010-10-20,False,-1.904975918436111
2010-10-21,False,3.1836587011352036
2010-10-22,False,6.020479813543539
2010-10-25,False,4.175936069869175
2010-10-26,False,4.143972253294617
2010-10-27,False,4.324313672411255
2010-10-28,False,8.693105194262772
2010-10-29,False,8.519104818517262
2010-11-01,False,11.093397286167617
2010-11-02,False,15.177763816282768
2010-11-03,False,9.478170675609784
2010-11-04,False,5.0984077958066
2010-11-05,False,-3.0601065394575295
2010-11-08,False,-5.0088957727051655
2010-11-09,False,-13.59166815171201
2010-11-10,False,-5.172249965529434
2010-11-11,False,-2.1058813515429398
2010-11-12,False,4.658834060770192
2010-11-15,False,5.114575789249169
2010-11-16,False,8.866157842578936
2010-11-17,False,7.61054343374864
2010-11-18,False,-0.5044391073722718
2010-11-19,False,-0.09939996739194712
2010-11-22,False,2.6168731356301094
2010-11-23,False,2.931082929561908
2010-11-24,False,3.6318322824473226
2010-11-26,False,9.109553688972147
2010-11-29,False,9.001197398101286
2010-11-30,False,5.397197307025484
2010-12-01,False,-0.579382506009203
2010-12-02,False,0.8616674104574387
2010-12-03,False,-2.3004595240226644
2010-12-06,False,-0.35747708172319675
2010-12-07,False,0.036975774430035406
2010-12-08,False,3.4851807608074328
2010-12-09,False,-0.11121395604896042
2010-12-10,False,1.8617627521391864
2010-12-13,False,-0.8959297253648895
2010-12-14,False,-1.2953637661217532
2010-12-15,False,0.4847094280821045
2010-12-16,False,1.9047521694812286
2010-12-17,False,0.41818028139691216
2010-12-20,False,3.2267415755228206
2010-12-21,False,4.340041355781256
2010-12-22,False,3.7461577407399
2010-12-23,False,5.3151014705705935
2010-12-27,False,6.1712572635636285
2010-12-28,False,-2.6929667135539557
2010-12-29,False,-5.0334773808904245
2010-12-30,False,-4.625141337460136
2010-12-31,False,-7.554246207074774
2011-01-03,False,-7.493456655994944
2011-01-04,False,-0.006784472227748528
2011-01-05,False,1.2230771758888406
2011-01-06,False,0.48661963306112604
2011-01-07,False,-1.23575133051652
2011-01-10,False,0.17315158091075478
2011-01-11,False,-2.3953650648713225
2011-01-12,False,-7.278043751227341
2011-01-13,False,-6.4821177125347695
2011-01-14,False,-3.563392120568112
2011-01-18,False,-7.506388258978306
2011-01-19,False,-5.938372245808284
2011-01-20,False,-1.5191821589716568
2011-01-21,False,1.8717787499953533
2011-01-24,False,3.085370462993008
2011-01-25,False,6.1933562250387615
2011-01-26,False,4.211261882799015
2011-01-27,False,6.054413295807327
2011-01-28,False,3.965568113872507
2011-01-31,False,4.082482703797942
2011-02-01,False,5.944431142230425
2011-02-02,False,6.742978905331798
2011-02-03,False,4.617982943540968
2011-02-04,False,3.143043219801652
2011-02-07,False,3.9452643257212343
2011-02-08,False,1.3844485943549343
2011-02-09,False,1.1723643605257505
2011-02-10,False,4.804455725722572
2011-02-11,False,7.407462043393635
2011-02-14,False,7.37007559078082
2011-02-15,False,8.158275792689704
2011-02-16,False,7.9937277978776065
2011-02-17,False,4.114116167681486
2011-02-18,False,4.557384475957601
2011-02-22,False,4.61437977072524
2011-02-23,False,4.471814223046845
2011-02-24,False,3.360711168369019
2011-02-25,False,7.095264296468579
2011-02-28,False,5.890385060737938
2011-03-01,False,3.5311708202483207
2011-03-02,False,3.4377108224859003
2011-03-03,False,2.1650656509262274
2011-03-04,False,1.7291583520502478
2011-03-07,False,-0.08370195569361223
2011-03-08,False,-4.406677581432758
2011-03-09,False,-4.459423947973878
2011-03-10,False,-2.3196495713399052
2011-03-11,False,-2.459513729427673
2011-03-14,False,0.49284669421080296
2011-03-15,False,6.125200583167321
2011-03-16,False,7.624410393243054
2011-03-17,False,8.737136647622853
2011-03-18,False,5.5423297963022184
2011-03-21,False,2.9961645148087204
2011-03-22,False,1.9277608537041473
2011-03-23,False,0.8005070388206508
2011-03-24,False,1.2862285905108601
2011-03-25,False,1.8156815959938468
2011-03-28,False,3.670649353206991
2011-03-29,False,5.774263884396043
2011-03-30,False,4.89920291461811
2011-03-31,False,4.315129723674669
2011-04-01,False,7.312699643867532
2011-04-04,False,5.362398554416914
2011-04-05,False,2.2289601591386465
2011-04-06,False,2.137766498214634
2011-04-07,False,5.220202901532713
2011-04-08,False,4.7287827966880425
2011-04-11,False,5.633304623313977
2011-04-12,False,9.201862872930473
2011-04-13,False,9.996508751548047
2011-04-14,False,10.042289849925194
2011-04-15,False,10.229938148234414
2011-04-18,False,4.775088654385523
2011-04-19,False,4.551149757851298
2011-04-20,False,6.644831840421947
2011-04-21,False,5.330593002097805
2011-04-25,False,-2.3019645012531003
2011-04-26,False,-5.665979970116545
2011-04-27,False,-15.452426027727107
2011-04-28,False,-27.123560652220423
2011-04-29,False,-31.98929627075272
2011-05-02,False,-21.644910194155816
2011-05-03,False,-10.115210535142538
2011-05-04,False,-10.35480827107679
2011-05-05,False,-4.04988820942171
2011-05-06,False,-0.7738945197616086
2011-05-09,False,-8.373898137482197
2011-05-10,False,-13.89514791818802
2011-05-11,False,-1.1755927552617353
2011-05-12,False,0.38439197025030597
2011-05-13,False,0.20258561465695302
2011-05-16,False,2.236799992916836
2011-05-17,False,7.568723416071665
2011-05-18,False,7.003707237620407
2011-05-19,False,6.643002471056262
2011-05-20,False,7.612766292735285
2011-05-23,False,9.30127486769196
2011-05-24,False,4.249388394772398
2011-05-25,False,-3.9008158594274347
2011-05-26,False,-3.0990194582113597
2011-05-27,False,-2.8970377168098493
2011-05-31,False,-3.35298242556243
2011-06-01,False,-2.880103560413923
2011-06-02,False,3.322635772679309
2011-06-03,False,0.38337983059776765
2011-06-06,False,-5.706887016521764
2011-06-07,False,-4.500417268060221
2011-06-08,False,-3.3685969912774913
2011-06-09,False,-5.126091727481896
2011-06-10,False,-1.6291259125506414
2011-06-13,False,3.7546212984363025
2011-06-14,False,2.6832509552163444
2011-06-15,False,3.6821540964671238
2011-06-16,False,-1.5533641416995572
2011-06-17,False,-3.120456692138419
2011-06-20,False,-7.1392121699888955
2011-06-21,False,-7.831906076726628
2011-06-22,False,-5.5523216264877
2011-06-23,False,-0.5528776125355628
2011-06-24,False,-2.771813095125016
2011-06-27,False,5.283762160985587
2011-06-28,False,6.553592510133095
2011-06-29,False,4.989951443480998
2011-06-30,False,4.833589385436733
2011-07-01,False,5.752270775910532
2011-07-05,False,0.6391630596673038
2011-07-06,False,6.042966481664028
2011-07-07,False,5.747621416344055
2011-07-08,False,6.687766371214956
2011-07-11,False,12.232750200257618
2011-07-12,False,12.098059522242053
2011-07-13,False,3.599128705094802
2011-07-14,False,0.6389661818592388
2011-07-15,False,2.652472505022913
2011-07-18,False,0.05205276897130417
2011-07-19,False,1.1866430667026449
2011-07-20,False,2.5145207610380664
2011-07-21,False,2.139415554385935
2011-07-22,False,-0.05236558680010231
2011-07-25,False,-2.6516889123971805
2011-07-26,False,-1.5104545729641192
2011-07-27,False,2.9017836723491133
2011-07-28,False,-0.9116571782100485
2011-07-29,False,-4.841984782041495
2011-08-01,False,0.19320784118880518
2011-08-02,False,-5.655839983322503
2011-08-03,False,-5.976716355710841
2011-08-04,False,-1.9520589666053287
2011-08-05,False,2.33911448538921
2011-08-08,False,-0.19320784118880327
2011-08-09,False,5.005035116029561
2011-08-10,False,2.57308885546574
2011-08-11,False,5.12066813339626
2011-08-12,False,8.166046813082014
2011-08-15,False,9.746385063029267
2011-08-16,False,5.994338083301074
2011-08-17,False,-3.001211276777936
2011-08-18,False,0.13018141408255718
2011-08-19,False,-3.5530041471450877
2011-08-22,False,-6.632366941925798
2011-08-23,False,-2.110522896817577
2011-08-24,False,6.28979350394878
2011-08-25,False,1.8049108688744593
2011-08-26,False,4.938662122168585
2011-08-29,False,3.1013071074996903
2011-08-30,False,0.4194288222280803
2011-08-31,False,1.853265915062296
2011-09-01,False,0.21914021805486406
2011-09-02,False,-6.869402599155208
2011-09-06,False,-1.6759285423405348
2011-09-07,False,-2.6890537299376187
2011-09-08,False,-7.389977072627066
2011-09-09,False,-1.9234719600398644
2011-09-12,False,-2.659290411530397
2011-09-13,False,-2.566516385602021
2011-09-14,False,-0.12116259839070088
2011-09-15,False,-7.675730196003924
2011-09-16,False,-30.532028516653533
2011-09-19,False,-26.761711988203924
2011-09-20,False,-24.101014357863324
2011-09-21,False,-29.52979884338054
2011-09-22,False,-18.154453245361072
2011-09-23,False,-0.03328306201881761
2011-09-26,False,2.7128909761120408
2011-09-27,False,-5.555169820565613
2011-09-28,False,0.7681914424447517
2011-09-29,False,4.798970841165628
2011-09-30,False,3.0068325586017535
2011-10-03,False,3.8094383151162563
2011-10-04,False,7.023836653967431
2011-10-05,False,7.731654874346224
2011-10-06,False,-1.0597080439521185
2011-10-07,False,3.7469888252635815
2011-10-10,False,-0.48011350235535666
2011-10-11,False,-0.5081208753645713
2011-10-12,False,-4.6941741397121035
2011-10-13,False,-4.417586618593729
2011-10-14,False,-3.0548995011622226
2011-10-17,False,-0.5393384057589875
2011-10-18,False,3.8039591563001136
2011-10-19,False,6.320370117508715
2011-10-20,False,14.803370999672211
2011-10-21,False,12.34804109194595
2011-10-24,False,8.24336840904127
2011-10-25,False,-0.9489707817188955
2011-10-26,False,1.898302991643222
2011-10-27,False,-1.7447297606131635
2011-10-28,False,-3.4615534511241663
2011-10-31,False,1.3738620404065065
2011-11-01,False,7.120709755859614
2011-11-02,False,1.2273649268223967
2011-11-03,False,-1.1460625583463384
2011-11-04,False,1.7486421315476688
2011-11-07,False,-2.3219343982220466
2011-11-08,False,-1.980374118793447
2011-11-09,False,-1.566888682457029
2011-11-10,False,-7.938548189223514
2011-11-11,False,-6.734412268776049
2011-11-14,False,-8.911705260451265
2011-11-15,False,-4.452037708276145
2011-11-16,False,-5.883330729266946
2011-11-17,False,-1.5391101572290071
2011-11-18,False,-0.7836081777157416
2011-11-21,False,2.3505822994486523
2011-11-22,False,-0.6608007291873053
2011-11-23,False,2.518056542496825
2011-11-25,False,5.058200486860617
2011-11-28,False,0.4529524368319472
2011-11-29,False,2.5386879845190764
2011-11-30,False,-0.5391634224453841
2011-12-01,False,-3.828280409631154
2011-12-02,False,-1.3828601257669597
2011-12-05,False,-4.336475221534828
2011-12-06,False,-4.6260653290061
2011-12-07,False,-11.974701863571996
2011-12-08,False,-7.3914827171919235
2011-12-09,False,-8.284661992167146
2011-12-12,False,-7.074920983223521
2011-12-13,False,-5.600314501903614
2011-12-14,False,1.0916254782731731
2011-12-15,False,-0.7694227201702275
2011-12-16,False,-1.940021810002603
2011-12-19,False,-0.43463966548206184
2011-12-20,False,-8.133187912960379
2011-12-21,False,-6.8166338620263955
2011-12-22,False,-3.960006342900334
2011-12-23,False,1.6627550330674978
2011-12-27,False,1.2673272818183232
2011-12-28,False,7.346945025589252
2011-12-29,False,4.932427187067921
2011-12-30,False,3.087277335677392
2012-01-03,False,0.8429478466489569
2012-01-04,False,2.698692593759426
2012-01-05,False,2.7867082372395613
2012-01-06,False,2.8894802627223832
2012-01-09,False,4.612151420454827
2012-01-10,False,2.4247799993286625
2012-01-11,False,2.068355298927023
2012-01-12,False,5.038401285767639
2012-01-13,False,8.883787740810781
2012-01-17,False,5.885279975802885
2012-01-18,False,8.110594004883284
2012-01-19,False,10.042081584063395
2012-01-20,False,6.424823619403133
2012-01-23,False,3.846510628334781
2012-01-24,False,3.9966092483793387
2012-01-25,False,2.0518166642220828
2012-01-26,False,1.3234723942653779
2012-01-27,False,-0.06522164621859707
2012-01-30,False,0.6694515196598114
2012-01-31,False,2.7658345446543184
2012-02-01,False,-0.3113360119709158
2012-02-02,False,-0.7849003515063507
2012-02-03,False,-0.4427824455413978
2012-02-06,False,-0.07713363829866945
2012-02-07,False,-2.486387550343731
2012-02-08,False,-0.855964129660442
2012-02-09,False,-1.5765185301037026
2012-02-10,False,-1.126163349111641
2012-02-13,False,2.1055237053113083
2012-02-14,False,2.7027419364895473
2012-02-15,False,6.263463160748198
2012-02-16,False,5.761138166832129
2012-02-17,False,6.743336761554647
2012-02-21,False,7.626019184493712
2012-02-22,False,0.9996938245268496
2012-02-23,False,0.18832510357765198
2012-02-24,False,-2.4380671124281945
2012-02-27,False,-5.3940464166585524
2012-02-28,False,-12.60663898494028
2012-02-29,False,-3.05340611386684
2012-03-01,False,-5.251923152242437
2012-03-02,False,-0.8914058202783636
2012-03-05,False,-0.8265632167384379
2012-03-06,False,2.4229822016453384
2012-03-07,False,-4.250906220107362
2012-03-08,False,-3.2974337107163354
2012-03-09,False,-4.801057878536686
2012-03-12,False,-1.3514590812993597
2012-03-13,False,-5.323445193182223
2012-03-14,False,0.16163231250946875
2012-03-15,False,-4.293606205122498
2012-03-16,False,-1.0027721617045373
2012-03-19,False,-0.6092657210911019
2012-03-20,False,2.471949638016014
2012-03-21,False,-1.1966129496254765
2012-03-22,False,2.0823236476205924
2012-03-23,False,0.6829782612144419
2012-03-26,False,1.0849638656192362
2012-03-27,False,1.9711750995721353
2012-03-28,False,-2.5047077999413387
2012-03-29,False,-0.822691350279638
2012-03-30,False,-2.9885667892938845
2012-04-02,False,-4.3649697856833125
2012-04-03,False,-5.3718086048390585
2012-04-04,False,4.677927312334931
2012-04-05,False,-1.0650552340697488
2012-04-09,False,-0.47394260170048286
2012-04-10,False,-0.015786407827265286
2012-04-11,False,-0.10477715647922722
2012-04-12,False,-2.314758140987467
2012-04-13,False,0.8377808148578735
2012-04-16,False,-2.7114741085503566
2012-04-17,False,-2.9647268216588
2012-04-18,False,-3.6459449127003314
2012-04-19,False,-1.803970546372093
2012-04-20,False,-0.9429956095006046
2012-04-23,False,1.4117729129567778
2012-04-24,False,0.4446865704927336
2012-04-25,False,0.7909045582728003
2012-04-26,False,-4.0684447645021935
2012-04-27,False,-3.1334103071155335
2012-04-30,False,-2.9069213623017562
2012-05-01,False,-4.854085993554455
2012-05-02,False,-4.667252442798963
2012-05-03,False,-2.785525604375252
2012-05-04,False,-5.13972255418312
2012-05-07,False,-6.006155691765167
2012-05-08,False,-4.733948167778408
2012-05-09,False,-7.195255527013722
2012-05-10,False,-3.9912858804409646
2012-05-11,False,-0.5699193816640552
2012-05-14,False,-0.05297984814741693
2012-05-15,False,0.39488500962142536
2012-05-16,False,1.2363424132571326
2012-05-17,False,0.5201476231803577
2012-05-18,False,-1.1355771782139352
2012-05-21,False,-1.9154895228796371
2012-05-22,False,-0.7233663106778023
2012-05-23,False,0.8434584832483716
2012-05-24,False,1.253568005870836
2012-05-25,False,-1.341350262281798
2012-05-29,False,2.2188676607621756
2012-05-30,False,5.272992546465074
2012-05-31,False,2.765906503910643
2012-06-01,False,-0.12640648468504379
2012-06-04,False,2.169774172436532
2012-06-05,False,1.9291457009657464
2012-06-06,False,-1.8524450641749797
2012-06-07,False,-0.41461772085818505
2012-06-08,False,0.9546319941149486
2012-06-11,False,0.20603807951758596
2012-06-12,False,-2.0278202172598188
2012-06-13,False,-1.9261562607154004
2012-06-14,False,-5.67918428989652
2012-06-15,False,-7.5029299736124235
2012-06-18,False,-4.083657504712672
2012-06-19,False,-4.784388128118286
2012-06-20,False,-5.21410647097011
2012-06-21,False,-2.208079323366743
2012-06-22,False,3.4039104767239965
2012-06-25,False,-0.1818617494836634
2012-06-26,False,4.3639317816010035
2012-06-27,False,2.5542365796520796
2012-06-28,False,2.4165591864216225
2012-06-29,False,-0.6146502520949799
2012-07-02,False,-2.2718647799086034
2012-07-03,False,-4.519394559921861
2012-07-05,False,-1.833040724729302
2012-07-06,False,1.677984257751848
2012-07-09,False,-0.4167528613761709
2012-07-10,False,1.62905542858978
2012-07-11,False,0.2811317883708548
2012-07-12,False,0.21351219102079214
2012-07-13,False,-0.23799705509265404
2012-07-16,False,-1.0236549559320902
2012-07-17,False,-1.8564894513314505
2012-07-18,False,1.3720978239878643
2012-07-19,False,0.8677382108147734
2012-07-20,False,0.7268557024714078
2012-07-23,False,3.616409413327232
2012-07-24,False,4.041875997699605
2012-07-25,False,0.262001182151338
2012-07-26,False,-1.654080386766598
2012-07-27,False,1.1290568874153781
2012-07-30,False,-0.5799631706886432
2012-07-31,False,0.6432050091821516
2012-08-01,False,1.9790486175114412
2012-08-02,False,4.028069859654501
2012-08-03,False,0.9490603381802653
2012-08-06,False,-0.3308607447603947
2012-08-07,False,-1.1427476070839666
2012-08-08,False,-0.9378617263840675
2012-08-09,False,0.40856179387004765
2012-08-10,False,-0.2140927301872487
2012-08-13,False,2.932095908307281
2012-08-14,False,5.825663727186334
2012-08-15,False,6.083402348739283
2012-08-16,True,7.648821918607888
2012-08-17,True,8.917014480478686
2012-08-20,True,8.232736107809538
2012-08-21,True,4.804373827238454
2012-08-22,True,4.247076191695263
2012-08-23,True,-0.2630972092860116
2012-08-24,True,2.4655951371707205
2012-08-27,True,4.130771798097528
2012-08-28,True,4.4447534080529305
2012-08-29,True,5.637426775947247
2012-08-30,True,10.215119901935585
2012-08-31,True,6.789994803037539
2012-09-04,True,3.526184374298571
2012-09-05,True,2.934344822993634
2012-09-06,True,6.230573957525203
2012-09-07,True,2.8432691428400925
2012-09-10,True,2.1335056235804246
2012-09-11,False,3.3310553769435933
2012-09-12,False,3.7966516673068496
2012-09-13,False,-0.28268854684098593
2012-09-14,False,-0.10408934599866408
2012-09-17,False,-1.105271931597486
2012-09-18,False,-2.2122582971313873
2012-09-19,False,-1.8596529689777523
2012-09-20,False,-0.06645806494493291
2012-09-21,False,-0.14476017820296594
2012-09-24,False,2.790794932244441
2012-09-25,False,2.09672883969769
2012-09-26,False,2.183585310795771
2012-09-27,False,1.2809616688369074
2012-09-28,False,-0.0028955737841153406
2012-10-01,False,-2.6111356365022336
2012-10-02,False,-1.9050970019841695
2012-10-03,False,-1.6243913237050398
2012-10-04,False,-2.880622140323536
2012-10-05,False,-2.591524044854332
2012-10-08,False,-3.8241782197158276
2012-10-09,False,-3.0777160757102826
2012-10-10,False,-2.6045868331020823
2012-10-11,False,-3.612617402877907
2012-10-12,False,-4.7493097858337965
2012-10-15,False,-1.4784497219886759
2012-10-16,False,-3.5681671405307687
2012-10-17,False,-4.946060961391361
2012-10-18,False,-2.432044452631815
2012-10-19,False,-0.19349694359429684
2012-10-22,False,0.1890940960389914
2012-10-23,False,1.4314151347988264
2012-10-24,False,-2.4348479740409443
2012-10-25,False,-2.964020873605566
2012-10-26,False,0.024986474726118243
2012-10-31,False,-1.9925874146417306
2012-11-01,False,0.015505696421509382
2012-11-02,False,5.53551187792349
2012-11-05,False,4.401425814475942
2012-11-06,False,1.423344872278896
2012-11-07,False,3.7821046626057404
2012-11-08,False,1.3375505226684925
2012-11-09,False,-0.7051501584043216
2012-11-12,False,2.033739121297847
2012-11-13,False,1.3608555089946466
2012-11-14,False,1.4287138328563318
2012-11-15,False,4.331571838550234
2012-11-16,False,5.345715169782707
2012-11-19,False,2.385351127492333
2012-11-20,False,2.2762361030886695
2012-11-21,False,2.966588115699153
2012-11-23,False,-2.6949607310595445
2012-11-26,False,-1.3477274749163741
2012-11-27,False,-3.741659835224298
2012-11-28,False,-2.3978083627685143
2012-11-29,False,-3.885505418376869
2012-11-30,False,-0.455793118750356
2012-12-03,False,-1.137649882083323
2012-12-04,False,0.6303811443811493
2012-12-05,False,2.4749763382667767
2012-12-06,False,-2.3240920602056634
2012-12-07,False,-2.543190618291541
2012-12-10,False,-3.3404563681378723
2012-12-11,False,-4.171928146182855
2012-12-12,False,-8.22677853767351
2012-12-13,False,-8.626813749411696
2012-12-14,False,-6.676091544650185
2012-12-17,False,-7.6336524161199275
2012-12-18,False,-5.236831072932915
2012-12-19,False,-2.812578410684879
2012-12-20,False,1.0347487564659226
2012-12-21,False,0.1027941300981326
2012-12-24,False,3.6621320319875403
2012-12-26,False,2.2687019560409203
2012-12-27,False,-0.9587294046726356
2012-12-28,False,0.3736310469667743
2012-12-31,False,0.7988441994389229
2013-01-02,False,-2.4562563063827954
2013-01-03,False,0.6629227624369892
2013-01-04,False,1.5631822459369733
2013-01-07,False,3.430105691881085
2013-01-08,False,3.4988088203393497
2013-01-09,False,4.255684611431795
2013-01-10,False,2.9079124244302417
2013-01-11,False,4.931220556253266
2013-01-14,False,3.3754590752268263
2013-01-15,False,2.851214816702422
2013-01-16,False,0.5727040504524102
2013-01-17,False,-1.9249045775264186
2013-01-18,False,-3.6583603104561617
2013-01-22,False,-3.1215973003178252
2013-01-23,False,-0.7961503809043855
2013-01-24,False,-1.142327564838011
2013-01-25,False,2.4144867141927135
2013-01-28,False,3.0231590912575808
2013-01-29,False,2.22167524075821
2013-01-30,False,-0.9091977210697091
2013-01-31,False,0.16581122786348163
2013-02-01,False,-1.6318010360901087
2013-02-04,False,-2.572233162102678
2013-02-05,False,-2.720367413304817
2013-02-06,False,-3.2116288667487134
2013-02-07,False,-3.382790476088164
2013-02-08,False,-5.178744396548058
2013-02-11,False,-4.9157616214259034
2013-02-12,False,-8.018517120591111
2013-02-13,False,-7.254352363186606
2013-02-14,False,-6.420684931601647
2013-02-15,False,-2.910684187340163
2013-02-19,False,-0.535205853528496
2013-02-20,False,1.1397358133315876
2013-02-21,False,-1.0509791474497205
2013-02-22,False,-0.017569581301600044
2013-02-25,False,-1.8315242619215375
2013-02-26,False,-2.397253422436428
2013-02-27,False,-0.634286518452991
2013-02-28,False,1.301581428452923
2013-03-01,False,1.596966219817518
2013-03-04,False,1.239777481977961
2013-03-05,False,1.96907527060772
2013-03-06,False,0.5617040981296116
2013-03-07,False,0.017376599585098695
2013-03-08,False,-0.3187507863594988
2013-03-11,False,0.10059955638163388
2013-03-12,False,-1.108038650266143
2013-03-13,False,-0.48176138426905674
2013-03-14,False,1.4046632012867704
2013-03-15,False,-0.5253706906414657
2013-03-18,False,-0.19435592968829463
2013-03-19,False,-0.5778564844081847
2013-03-20,False,-0.7182781214073378
2013-03-21,False,-3.0870229042165453
2013-03-22,False,-2.6619230322334495
2013-03-25,False,-5.601266951536675
2013-03-26,False,-6.755002192971945
2013-03-27,False,-6.614251277861348
2013-03-28,False,-3.9325327516227344
2013-04-01,False,-2.8821039936407797
2013-04-02,False,2.3565536453503095
2013-04-03,False,3.183387280120166
2013-04-04,False,3.4431057027321916
2013-04-05,False,-3.2848634643389905
2013-04-08,False,-14.946041966355034
2013-04-09,False,-16.522880955656596
2013-04-10,False,-17.073151294162056
2013-04-11,False,-17.505881539774162
2013-04-12,False,-13.686933616458408
2013-04-15,False,-0.14997259579767538
2013-04-16,False,-3.484793333720136
2013-04-17,False,-2.0464625357266395
2013-04-18,False,3.8038274798874934
2013-04-19,False,3.43835170839516
2013-04-22,False,3.381292801155495
2013-04-23,False,5.67053278668373
2013-04-24,False,2.0636264631847667
2013-04-25,False,-1.4604827586988471
2013-04-26,False,0.9092345219141778
2013-04-29,False,-0.8492993482995221
2013-04-30,False,-1.5569518266354494
2013-05-01,False,2.487574025303075
2013-05-02,False,0.3734036661017223
2013-05-03,False,-1.440991218299048
2013-05-06,False,-1.04228561752849
2013-05-07,False,-1.7655272117844674
2013-05-08,False,-5.369294528157992
2013-05-09,False,-5.31486615685699
2013-05-10,False,-5.626766319529302
2013-05-13,False,-4.767541789093173
2013-05-14,False,-3.987689626823436
2013-05-15,False,-0.8203831587431052
2013-05-16,False,-0.6602153973064603
2013-05-17,False,0.6380943347602316
2013-05-20,False,-1.7342013176921496
2013-05-21,False,0.013368055169704456
2013-05-22,False,0.9571977870321913
2013-05-23,False,-1.1895799668664107
2013-05-24,False,1.0310501278894422
2013-05-28,False,0.9869946149822506
2013-05-29,False,0.08906906770818936
2013-05-30,False,0.1190101616877404
2013-05-31,False,-2.2336929021700382
2013-06-03,False,-3.558044603017845
2013-06-04,False,-3.428643978844934
2013-06-05,False,-3.02321042957815
2013-06-06,False,-5.0549317912544485
2013-06-07,False,0.9887908900354119
2013-06-10,False,-0.7509516465272876
2013-06-11,False,0.14311831152149365
2013-06-12,False,-0.8015142145025013
2013-06-13,False,-8.506721049063607
2013-06-14,False,-9.527368949128244
2013-06-17,False,-10.98801151038363
2013-06-18,False,-10.445882202344627
2013-06-19,False,-15.124889699392194
2013-06-20,False,-6.723947952592686
2013-06-21,False,-2.573158102948039
2013-06-24,False,0.34312089735380114
2013-06-25,False,-1.1745382140982368
2013-06-26,False,5.759765643055976
2013-06-27,False,1.0359945691722168
2013-06-28,False,-2.2144609910401942
2013-07-01,False,-2.249025759051217
2013-07-02,False,-0.7646596011493414
2013-07-03,False,1.281818204712181
2013-07-05,False,5.470781130144868
2013-07-08,False,4.12403346888211
2013-07-09,False,4.0878480363625345
2013-07-10,False,1.3382011477091504
2013-07-11,False,-2.884308589694105
2013-07-12,False,-1.687650019481021
2013-07-15,False,3.333306257036944
2013-07-16,False,1.6082397420052033
2013-07-17,False,3.0695129159610266
2013-07-18,False,3.902020366373047
2013-07-19,False,1.61684312081855
2013-07-22,False,-3.192177817714016
2013-07-23,False,-2.906598251678647
2013-07-24,False,-2.0035458813663474
2013-07-25,False,-2.67607941313145
2013-07-26,False,0.695780213559597
2013-07-29,False,-0.7228624784395437
2013-07-30,False,-0.7707905622934216
2013-07-31,False,-0.6084712074759117
2013-08-01,False,2.8595644101939772
2013-08-02,False,2.4615420265187606
2013-08-05,False,7.903144907834279
2013-08-06,False,8.921243826298042
2013-08-07,False,11.072618170786743
2013-08-08,False,12.751231010099042
2013-08-09,False,13.369679578481769
2013-08-12,False,8.2261472287358
2013-08-13,False,7.7963863522682875
2013-08-14,False,5.26284311808905
2013-08-15,False,0.43952214521249516
2013-08-16,False,1.7683792295380425
2013-08-19,False,3.5917284626232373
2013-08-20,False,6.637666738173147
2013-08-21,False,6.046574085573921
2013-08-22,False,4.499907931299937
2013-08-23,False,-1.1441792025990025
2013-08-26,False,1.545806990494407
2013-08-27,False,-5.332600299058295
2013-08-28,False,-4.972136950835386
2013-08-29,False,-1.034813134481012
2013-08-30,False,0.8699209545570276
2013-09-03,False,-5.98303098119157
2013-09-04,False,-1.0669027530282404
2013-09-05,False,-4.8878438216269515
2013-09-06,False,-9.551987254706058
2013-09-09,False,-7.476470441041225
2013-09-10,False,-5.509095155713278
2013-09-11,False,-7.203742483026907
2013-09-12,False,5.042861099826956
2013-09-13,False,0.9461301305082104
2013-09-16,False,-0.7219874167966254
2013-09-17,False,-0.9058667671400036
2013-09-18,False,1.4947658373818635
2013-09-19,False,-6.772754829614092
2013-09-20,False,-0.4260227877424843
2013-09-23,False,-0.6856756637020466
2013-09-24,False,-1.9455364001801196
2013-09-25,False,0.036632760742282
2013-09-26,False,0.08744337628996462
2013-09-27,False,-0.358724726012554
2013-09-30,False,3.105150264897628
2013-10-01,False,5.851713185721074
2013-10-02,False,1.942890293094024e-14
2013-10-03,False,0.5093041785047281
2013-10-04,False,-2.2834159389775386
2013-10-07,False,-4.715764025320068
2013-10-08,False,-5.747623472549018
2013-10-09,False,-2.4372284170475442
2013-10-10,False,0.2422669168667145
2013-10-11,False,3.036159933641962
2013-10-14,False,4.240124166610343
2013-10-15,False,7.3290183395379485
2013-10-16,False,5.750757620862713
2013-10-17,False,3.9522673302897644
2013-10-18,False,3.301258400156827
2013-10-21,False,1.1848717709245893
2013-10-22,False,-1.3361259247809614
2013-10-23,False,1.5990430945475107
2013-10-24,False,-4.276946451760687
2013-10-25,False,-3.598919079299677
2013-10-28,False,-3.7128482259114484
2013-10-29,False,-3.8038414422052615
2013-10-30,False,-5.37137462301584
2013-10-31,False,-0.8879577585089147
2013-11-01,False,-2.3057858407768936
2013-11-04,False,-1.8906274352037198
2013-11-05,False,-3.9927944083316484
2013-11-06,False,-6.2327585451379885
2013-11-07,False,-4.378400207678708
2013-11-08,False,-2.8081046385362707
2013-11-11,False,-4.435980744018604
2013-11-12,False,-2.151245839756545
2013-11-13,False,-1.8873144755412
2013-11-14,False,-3.8587484600336874
2013-11-15,False,-4.244829979647519
